index,node,prompt,class_name,is_leaf,classidx
118,n03733925,a bad photo of a measuring instrument.,measuring instrument,0,99999
119,n04147495,a bad photo of a scientific instrument.,scientific instrument,0,99999
120,n03932670,a bad photo of a piece of cloth.,piece of cloth,0,99999
121,n11669921,a bad photo of a flower.,flower,0,99999
122,n03638321,a bad photo of a landing.,landing,0,99999
123,dummy101,a bad photo of a games.,games,0,99999
124,n01922303,a bad photo of a worm.,worm,0,99999
125,n03278248,a bad photo of a electronic equipment.,electronic equipment,0,99999
126,n07557434,a bad photo of a dish.,dish,0,99999
127,n07609840,a bad photo of a dessert.,dessert,0,99999
128,n03733281,a bad photo of a maze.,maze,1,646
129,n03221720,a bad photo of a door.,door,0,99999
130,n04464852,a bad photo of a tracked vehicle.,tracked vehicle,0,99999
131,dummy30,a bad photo of a cycles.,cycles,0,99999
132,n03926148,a bad photo of a photographic equipment.,photographic equipment,0,99999
133,dummy106,a bad photo of a container.,container,0,99999
134,n04399382,a bad photo of a teddy bear.,teddy bear,1,850
135,n06596364,a bad photo of a comic book.,comic book,1,917
136,n07802026,a bad photo of a hay.,hay,1,958
137,n07715561,a bad photo of a squash.,squash,0,99999
138,n02321529,a bad photo of a sea cucumber.,sea cucumber,1,329
139,n04228054,a bad photo of a ski.,ski,1,795
140,n04451818,a bad photo of a tool.,tool,0,99999
141,n03080497,a bad photo of a compass.,compass,0,99999
142,n04264628,a bad photo of a keyboard space bar.,keyboard space bar,1,810
143,n03154446,a bad photo of a cutting implement.,cutting implement,0,99999
144,n07588947,a bad photo of a stew.,stew,0,99999
145,n02988304,a bad photo of a CD player.,CD player,1,485
146,n07753275,a bad photo of a pineapple.,pineapple,1,953
147,n02877765,a bad photo of a bottle cap.,bottle cap,1,455
148,dummy700,a bad photo of a  box., box,0,99999
149,n02782093,a bad photo of a balloon.,balloon,1,417
150,n04118021,a bad photo of a rug.,rug,0,99999
151,n04447861,a bad photo of a toilet seat.,toilet seat,1,861
152,n02879718,a bad photo of a bow.,bow,1,456
153,n02323449,a bad photo of a lagomorph.,lagomorph,0,99999
154,n03868242,a bad photo of a oxcart.,oxcart,1,690
155,n04239074,a bad photo of a sliding door.,sliding door,1,799
156,n03790512,a bad photo of a motorcycle.,motorcycle,0,99999
157,n03792972,a bad photo of a tent.,tent,1,672
158,n07582609,a bad photo of a dip.,dip,0,99999
159,n04460130,a bad photo of a tower.,tower,0,99999
160,n03788365,a bad photo of a mosquito net.,mosquito net,1,669
161,n03848348,a bad photo of a opener.,opener,0,99999
162,n04586932,a bad photo of a wind instrument.,wind instrument,0,99999
163,n04039381,a bad photo of a racket.,racket,1,752
164,dummy88,a bad photo of a   reflector.,  reflector,0,99999
165,n09428293,a bad photo of a seashore.,seashore,1,978
166,n04008634,a bad photo of a projectile.,projectile,1,744
167,n03793489,a bad photo of a mouse.,mouse,1,673
168,n04004767,a bad photo of a printer.,printer,1,742
169,n03733131,a bad photo of a may pole.,may pole,1,645
170,n03472232,a bad photo of a gymnastic apparatus.,gymnastic apparatus,0,99999
171,n04418357,a bad photo of a theater curtain.,theater curtain,1,854
172,n02691156,a bad photo of a airplane.,airplane,0,99999
173,n04366367,a bad photo of a suspension bridge.,suspension bridge,1,839
174,n04347754,a bad photo of a submarine.,submarine,1,833
175,n04041544,a bad photo of a radio.,radio,1,754
176,n03953416,a bad photo of a place of worship.,place of worship,0,99999
177,n03857828,a bad photo of a oscilloscope.,oscilloscope,1,688
178,n03419014,a bad photo of a garment.,garment,0,99999
179,n07745940,a bad photo of a strawberry.,strawberry,1,949
180,n02773037,a bad photo of a bag.,bag,0,99999
181,n07612996,a bad photo of a pudding.,pudding,0,99999
182,n07880968,a bad photo of a burrito.,burrito,1,965
183,n02671780,a bad photo of a accessory.,accessory,0,99999
184,n03001627,a bad photo of a chair.,chair,0,99999
185,n02757462,a bad photo of a audio system.,audio system,0,99999
186,n03837422,a bad photo of a oar.,oar,0,99999
187,n04392985,a bad photo of a tape player.,tape player,1,848
188,n02825657,a bad photo of a bell cote.,bell cote,1,442
189,n01768244,a bad photo of a trilobite.,trilobite,1,69
190,n04401088,a bad photo of a telephone.,telephone,0,99999
191,n07754684,a bad photo of a jackfruit.,jackfruit,1,955
192,n02794156,a bad photo of a barometer.,barometer,1,426
193,n01873310,a bad photo of a platypus.,platypus,1,103
194,n03478589,a bad photo of a half track.,half track,1,586
195,n07683786,a bad photo of a loaf of bread.,loaf of bread,0,99999
196,n09193705,a bad photo of a alp.,alp,1,970
197,n03961711,a bad photo of a plate rack.,plate rack,1,729
198,n04542943,a bad photo of a waffle iron.,waffle iron,1,891
199,n03327234,a bad photo of a fence.,fence,0,99999
200,n03160309,a bad photo of a dam.,dam,1,525
201,n11939491,a bad photo of a daisy.,daisy,1,985
202,dummy112,a bad photo of a keyboard.,keyboard,0,99999
203,n04201297,a bad photo of a shoji.,shoji,1,789
204,n07695965,a bad photo of a sandwich.,sandwich,0,99999
205,n07734744,a bad photo of a mushroom.,mushroom,1,947
206,n07749582,a bad photo of a lemon.,lemon,1,951
207,n02818832,a bad photo of a bed.,bed,0,99999
208,n10565667,a bad photo of a scuba diver.,scuba diver,1,983
209,n04015204,a bad photo of a protective garment.,protective garment,0,99999
210,dummy80,a bad photo of a   basket.,  basket,0,99999
211,n04437953,a bad photo of a timepiece.,timepiece,0,99999
212,n02924116,a bad photo of a bus.,bus,0,99999
213,n09256479,a bad photo of a coral reef.,coral reef,1,973
214,n07930554,a bad photo of a punch.,punch,0,99999
215,n04482393,a bad photo of a tricycle.,tricycle,1,870
216,n07753113,a bad photo of a fig.,fig,1,952
217,n12985857,a bad photo of a coral fungus.,coral fungus,1,991
218,n01968315,a bad photo of a cephalopod.,cephalopod,0,99999
219,n03347037,a bad photo of a fire screen.,fire screen,1,556
220,dummy187,a bad photo of a   mechanical device.,  mechanical device,0,99999
221,n03218198,a bad photo of a dogsled.,dogsled,1,537
222,n01883070,a bad photo of a wombat.,wombat,1,106
223,n04417809,a bad photo of a theater.,theater,0,99999
224,n07710616,a bad photo of a potato.,potato,0,99999
225,n09421951,a bad photo of a sandbar.,sandbar,1,977
226,n04376876,a bad photo of a syringe.,syringe,1,845
227,n04009552,a bad photo of a projector.,projector,1,745
228,dummy555,a bad photo of a  kitchen implement., kitchen implement,0,99999
229,n02788148,a bad photo of a bannister.,bannister,1,421
230,n03991062,a bad photo of a plant pot.,plant pot,1,738
231,n02329401,a bad photo of a rodent.,rodent,0,99999
232,n03015254,a bad photo of a chest of drawers.,chest of drawers,0,99999
233,n03291819,a bad photo of a  envelope., envelope,1,549
234,n01974773,a bad photo of a crustacean.,crustacean,0,99999
235,n04078574,a bad photo of a reservoir.,reservoir,0,99999
236,n02159955,a bad photo of a insect.,insect,0,99999
237,dummy677,a bad photo of a  stick., stick,0,99999
238,n07747607,a bad photo of a orange.,orange,1,950
239,n02933112,a bad photo of a cabinet.,cabinet,0,99999
240,n09468604,a bad photo of a valley.,valley,1,979
241,n02453611,a bad photo of a edentate.,edentate,0,99999
242,n03743016,a bad photo of a megalith.,megalith,1,649
243,n03982430,a bad photo of a pool table.,pool table,1,736
244,n03753077,a bad photo of a meter.,meter,0,99999
245,n12768682,a bad photo of a buckeye.,buckeye,1,990
246,n02958343,a bad photo of a car.,car,0,99999
247,n02942699,a bad photo of a camera.,camera,0,99999
248,n07680932,a bad photo of a bun.,bun,0,99999
249,n03929660,a bad photo of a plectrum.,plectrum,1,714
250,n02858304,a bad photo of a boat.,boat,0,99999
251,n03661043,a bad photo of a library.,library,1,624
252,n02840245,a bad photo of a ring binder.,ring binder,1,446
253,n01955084,a bad photo of a chiton.,chiton,1,116
254,n04270147,a bad photo of a spatula.,spatula,1,813
255,n07920052,a bad photo of a espresso.,espresso,1,967
256,n02946921,a bad photo of a can.,can,0,99999
257,n01881171,a bad photo of a phalanger.,phalanger,0,99999
258,n13044778,a bad photo of a earthstar.,earthstar,1,995
259,n07718747,a bad photo of a artichoke.,artichoke,1,944
260,n03761084,a bad photo of a microwave.,microwave,1,651
261,n03888257,a bad photo of a parachute.,parachute,1,701
262,dummy119,a bad photo of a  savings bank., savings bank,0,99999
263,n02778669,a bad photo of a ball.,ball,0,99999
264,n04296562,a bad photo of a stage.,stage,1,819
265,n13040303,a bad photo of a stinkhorn.,stinkhorn,1,994
266,n03290653,a bad photo of a entertainment center.,entertainment center,1,548
267,n04509592,a bad photo of a uniform.,uniform,0,99999
268,n03614532,a bad photo of a keyboard instrument.,keyboard instrument,0,99999
269,n04251144,a bad photo of a snorkel.,snorkel,1,801
270,n04532670,a bad photo of a viaduct.,viaduct,1,888
271,n03871083,a bad photo of a package.,package,0,99999
272,n01942177,a bad photo of a gastropod.,gastropod,0,99999
273,n03062245,a bad photo of a cocktail shaker.,cocktail shaker,1,503
274,n04191943,a bad photo of a shelter.,shelter,0,99999
275,n09288635,a bad photo of a geyser.,geyser,1,974
276,n02999410,a bad photo of a chain.,chain,1,488
277,n04442312,a bad photo of a toaster.,toaster,1,859
278,n12267677,a bad photo of a acorn.,acorn,1,988
279,n04554684,a bad photo of a washer.,washer,1,897
280,n01769347,a bad photo of a arachnid.,arachnid,0,99999
281,n02959942,a bad photo of a car.,car,0,99999
282,n04081844,a bad photo of a restraint.,restraint,0,99999
283,n04074963,a bad photo of a remote control.,remote control,1,761
284,n03538406,a bad photo of a horse cart.,horse cart,1,603
285,dummy230,a bad photo of a  source of illumination., source of illumination,0,99999
286,n01877134,a bad photo of a kangaroo.,kangaroo,0,99999
287,n02950826,a bad photo of a cannon.,cannon,1,471
288,n03623556,a bad photo of a knife.,knife,0,99999
289,n02860847,a bad photo of a bobsled.,bobsled,1,450
290,n07753592,a bad photo of a banana.,banana,1,954
291,dummy98,a bad photo of a heating device.,heating device,0,99999
292,dummy110,a bad photo of a machine.,machine,0,99999
293,n02319095,a bad photo of a sea urchin.,sea urchin,1,328
294,n13133613,a bad photo of a ear.,ear,1,998
295,n07715103,a bad photo of a cauliflower.,cauliflower,1,938
296,n01503061,a bad photo of a bird.,bird,0,99999
297,n04571292,a bad photo of a weight.,weight,0,99999
298,n02892201,a bad photo of a brass.,brass,1,458
299,n06874185,a bad photo of a traffic light.,traffic light,1,920
300,n04486054,a bad photo of a triumphal arch.,triumphal arch,1,873
301,n07873807,a bad photo of a pizza.,pizza,1,963
302,n03837869,a bad photo of a obelisk.,obelisk,1,682
303,n04330267,a bad photo of a stove.,stove,1,827
304,n07718472,a bad photo of a cucumber.,cucumber,1,943
305,n04372370,a bad photo of a electrical switch.,electrical switch,1,844
306,dummy333,a bad photo of a  trap., trap,0,99999
307,n03454707,a bad photo of a grate.,grate,0,99999
308,n13037406,a bad photo of a gyromitra.,gyromitra,1,993
309,n07760859,a bad photo of a custard apple.,custard apple,1,956
310,n04459362,a bad photo of a towel.,towel,0,99999
311,n03201208,a bad photo of a dining table.,dining table,1,532
312,n03599486,a bad photo of a jinrikisha.,jinrikisha,1,612
313,n07248320,a bad photo of a book jacket.,book jacket,1,921
314,n03782006,a bad photo of a monitor.,monitor,1,664
315,n04509417,a bad photo of a unicycle.,unicycle,1,880
316,n03915437,a bad photo of a percussion instrument.,percussion instrument,0,99999
317,n02841315,a bad photo of a binoculars.,binoculars,1,447
318,n07681926,a bad photo of a cracker.,cracker,0,99999
319,n04403638,a bad photo of a telescope.,telescope,0,99999
320,n03633091,a bad photo of a ladle.,ladle,1,618
321,n04209239,a bad photo of a shower curtain.,shower curtain,1,794
322,n04238763,a bad photo of a  slide rule., slide rule,1,798
323,dummy91,a bad photo of a   dispense.,  dispense,0,99999
324,dummy131,a bad photo of a cleaning implement.,cleaning implement,0,99999
325,n04005630,a bad photo of a prison.,prison,1,743
326,n03211117,a bad photo of a display.,display,0,99999
327,n07583197,a bad photo of a soup.,soup,0,99999
328,dummy102,a bad photo of a puzzle.,puzzle,0,99999
329,n03063338,a bad photo of a coffee maker.,coffee maker,0,99999
330,n04490091,a bad photo of a truck.,truck,0,99999
331,n03744840,a bad photo of a memory device.,memory device,0,99999
332,n03151500,a bad photo of a cushion.,cushion,0,99999
333,n03664675,a bad photo of a lifting device.,lifting device,0,99999
334,n03339643,a bad photo of a filter.,filter,0,99999
335,n04447443,a bad photo of a toiletry.,toiletry,0,99999
336,n03880531,a bad photo of a pan.,pan,0,99999
337,n02370806,a bad photo of a ungulate.,ungulate,0,99999
338,n04194289,a bad photo of a ship.,ship,0,99999
339,dummy109,a bad photo of a case.,case,0,99999
340,n03316406,a bad photo of a factory.,factory,0,99999
341,n04517823,a bad photo of a vacuum.,vacuum,1,882
342,n06794110,a bad photo of a street sign.,street sign,1,919
343,n02747177,a bad photo of a trash can.,trash can,1,412
344,n04476259,a bad photo of a tray.,tray,1,868
345,n03602883,a bad photo of a joystick.,joystick,1,613
346,n03759954,a bad photo of a microphone.,microphone,1,650
347,n04335435,a bad photo of a streetcar.,streetcar,1,829
348,n02979186,a bad photo of a cassette player.,cassette player,1,482
349,n07768694,a bad photo of a pomegranate.,pomegranate,1,957
350,dummy107,a bad photo of a vessel.,vessel,0,99999
351,n03956157,a bad photo of a planetarium.,planetarium,1,727
352,n04389033,a bad photo of a tank.,tank,1,847
353,n04265275,a bad photo of a space heater.,space heater,1,811
354,n02894605,a bad photo of a breakwater.,breakwater,1,460
355,n02870880,a bad photo of a bookcase.,bookcase,1,453
356,n04381994,a bad photo of a dish.,dish,0,99999
357,n04404412,a bad photo of a television.,television,1,851
358,n03924679,a bad photo of a photocopier.,photocopier,1,713
359,n03485794,a bad photo of a handkerchief.,handkerchief,1,591
360,n03207941,a bad photo of a dishwasher.,dishwasher,1,534
361,n01930112,a bad photo of a nematode.,nematode,1,111
362,n04552348,a bad photo of a warplane.,warplane,1,895
363,n03259505,a bad photo of a dwelling.,dwelling,0,99999
364,n04033995,a bad photo of a quilt.,quilt,1,750
365,n04311004,a bad photo of a steel arch bridge.,steel arch bridge,1,821
366,n03733805,a bad photo of a measuring cup.,measuring cup,1,647
367,n04179913,a bad photo of a sewing machine.,sewing machine,1,786
368,n03657121,a bad photo of a lens cap.,lens cap,1,622
369,n03825788,a bad photo of a baby pacifier.,baby pacifier,1,680
370,n04070727,a bad photo of a refrigerator.,refrigerator,1,760
371,n03777754,a bad photo of a modem.,modem,1,662
372,n04256520,a bad photo of a sofa.,sofa,0,99999
373,n03343853,a bad photo of a firearm.,firearm,0,99999
374,n02062017,a bad photo of a aquatic mammal.,aquatic mammal,0,99999
375,n01924916,a bad photo of a flatworm.,flatworm,1,110
376,n04111531,a bad photo of a rotisserie.,rotisserie,1,766
377,n09332890,a bad photo of a lakeside.,lakeside,1,975
378,n03649909,a bad photo of a lawn mower.,lawn mower,1,621
379,n03320046,a bad photo of a fan.,fan,0,99999
380,n03868863,a bad photo of a oxygen mask.,oxygen mask,1,691
381,n02704792,a bad photo of a amphibian.,amphibian,1,408
382,n03529860,a bad photo of a home theater.,home theater,1,598
383,n12041446,a bad photo of a orchid.,orchid,0,99999
384,dummy20,a bad photo of a mushroom.,mushroom,0,99999
385,n04596852,a bad photo of a women's clothing.,women's clothing,0,99999
386,n09399592,a bad photo of a promontory.,promontory,1,976
387,n03240683,a bad photo of a drilling platform.,drilling platform,1,540
388,n01914163,a bad photo of a anthozoan.,anthozoan,0,99999
389,n03584829,a bad photo of a iron.,iron,1,606
390,n09835506,a bad photo of a ballplayer.,ballplayer,1,981
391,n03179701,a bad photo of a desk.,desk,1,526
392,n04338517,a bad photo of a stringed instrument.,stringed instrument,0,99999
393,n04589890,a bad photo of a window screen.,window screen,1,904
394,n03735637,a bad photo of a measuring stick.,measuring stick,0,99999
395,n07871810,a bad photo of a meat loaf.,meat loaf,1,962
396,n02766320,a bad photo of a baby bed.,baby bed,0,99999
397,n04081281,a bad photo of a restaurant.,restaurant,1,762
398,n07829412,a bad photo of a sauce.,sauce,0,99999
399,n07891726,a bad photo of a wine.,wine,0,99999
400,n10148035,a bad photo of a groom.,groom,1,982
401,n04149813,a bad photo of a scoreboard.,scoreboard,1,781
402,n04141975,a bad photo of a scale.,scale,1,778
403,n03483316,a bad photo of a hand blower.,hand blower,1,589
404,n11879895,a bad photo of a rapeseed.,rapeseed,1,984
405,n12144580,a bad photo of a corn.,corn,1,987
406,n04105068,a bad photo of a roof.,roof,0,99999
407,n03207743,a bad photo of a dishrag.,dishrag,1,533
408,n03859280,a bad photo of a outbuilding.,outbuilding,0,99999
409,n09472597,a bad photo of a volcano.,volcano,1,980
410,n03101156,a bad photo of a cooker.,cooker,0,99999
411,n07875152,a bad photo of a potpie.,potpie,1,964
412,n02666196,a bad photo of a abacus.,abacus,1,398
413,n03760671,a bad photo of a microscope.,microscope,0,99999
414,n01627424,a bad photo of a amphibian.,amphibian,0,99999
415,n01661091,a bad photo of a reptile.,reptile,0,99999
416,n04423845,a bad photo of a thimble.,thimble,1,855
417,n07739125,a bad photo of a apple.,apple,0,99999
418,n03773504,a bad photo of a missile.,missile,1,657
419,n04131690,a bad photo of a saltshaker.,saltshaker,1,773
420,n03216828,a bad photo of a dock.,dock,1,536
421,n03684823,a bad photo of a locomotive.,locomotive,0,99999
422,n03933933,a bad photo of a pier.,pier,1,718
423,n04266014,a bad photo of a space shuttle.,space shuttle,1,812
424,n04550184,a bad photo of a wardrobe.,wardrobe,1,894
425,n01784675,a bad photo of a centipede.,centipede,1,79
426,n04590129,a bad photo of a window shade.,window shade,1,905
427,n07720442,a bad photo of a pepper.,pepper,0,99999
428,n02834778,a bad photo of a bicycle.,bicycle,0,99999
429,n04100174,a bad photo of a rod.,rod,0,99999
430,n04317175,a bad photo of a stethoscope.,stethoscope,1,823
431,n04187061,a bad photo of a sheath.,sheath,0,99999
432,n03484083,a bad photo of a handcart.,handcart,0,99999
433,n03427296,a bad photo of a gate.,gate,0,99999
434,n03899768,a bad photo of a patio.,patio,1,706
435,n03990474,a bad photo of a pot.,pot,0,99999
436,n04485082,a bad photo of a tripod.,tripod,1,872
437,n04252077,a bad photo of a snowmobile.,snowmobile,1,802
438,n02692877,a bad photo of a airship.,airship,1,405
439,n07730033,a bad photo of a cardoon.,cardoon,1,946
440,n03467068,a bad photo of a  guillotine., guillotine,1,583
441,n01473806,a bad photo of a aquatic vertebrate.,aquatic vertebrate,0,99999
442,n03748162,a bad photo of a mercantile establishment.,mercantile establishment,0,99999
443,n04458633,a bad photo of a totem pole.,totem pole,1,863
444,n02978881,a bad photo of a cassette.,cassette,1,481
445,n01910747,a bad photo of a jellyfish.,jellyfish,1,107
446,n03727837,a bad photo of a mat.,mat,0,99999
447,n02317335,a bad photo of a starfish.,starfish,1,327
448,n03903868,a bad photo of a pedestal.,pedestal,1,708
449,n01872401,a bad photo of a echidna.,echidna,1,102
450,n02075296,a bad photo of a carnivore.,carnivore,0,99999
451,n03896233,a bad photo of a passenger train.,passenger train,0,99999
452,n07713895,a bad photo of a cabbage.,cabbage,0,99999
453,n02469914,a bad photo of a primate.,primate,0,99999
454,n07714990,a bad photo of a broccoli.,broccoli,1,937
455,n12620546,a bad photo of a hip.,hip,1,989
456,n02503127,a bad photo of a proboscidean.,proboscidean,0,99999
457,n07611358,a bad photo of a frozen dessert.,frozen dessert,0,99999
458,n03958227,a bad photo of a plastic bag.,plastic bag,1,728
459,n02939185,a bad photo of a caldron.,caldron,1,469
460,n04555897,a bad photo of a watch.,watch,0,99999
461,n03825080,a bad photo of a nightwear.,nightwear,0,99999
462,n01514668,a bad photo of a cock.,cock,1,7
463,n04487394,a bad photo of a trombone.,trombone,1,875
464,n03603722,a bad photo of a jug.,jug,0,99999
465,n03838899,a bad photo of a oboe.,oboe,1,683
466,n02454379,a bad photo of a armadillo.,armadillo,1,363
467,n02226429,a bad photo of a grasshopper.,grasshopper,1,311
468,n03970156,a bad photo of a plunger.,plunger,1,731
469,n01976957,a bad photo of a crab.,crab,0,99999
470,n03769881,a bad photo of a minibus.,minibus,1,654
471,n03388549,a bad photo of a four-poster.,four-poster,1,564
472,n02083346,a bad photo of a canine.,canine,0,99999
473,n04409515,a bad photo of a tennis ball.,tennis ball,1,852
474,n01914609,a bad photo of a sea anemone.,sea anemone,1,108
475,dummy34,a bad photo of a facial accessories.,facial accessories,0,99999
476,n02760429,a bad photo of a automatic firearm.,automatic firearm,0,99999
477,n02917067,a bad photo of a bullet train.,bullet train,1,466
478,n04134632,a bad photo of a sandglass.,sandglass,0,99999
479,n04204238,a bad photo of a shopping basket.,shopping basket,1,790
480,n03482405,a bad photo of a  hamper., hamper,1,588
481,n03940256,a bad photo of a pin.,pin,0,99999
482,n03947888,a bad photo of a pirate.,pirate,1,724
483,n04370048,a bad photo of a sweater.,sweater,0,99999
484,n03272562,a bad photo of a electric locomotive.,electric locomotive,1,547
485,n01639765,a bad photo of a frog.,frog,0,99999
486,n02980441,a bad photo of a castle.,castle,1,483
487,n03220513,a bad photo of a dome.,dome,1,538
488,n03721384,a bad photo of a marimba.,marimba,1,642
489,n03895866,a bad photo of a passenger car.,passenger car,1,705
490,n02206856,a bad photo of a bee.,bee,1,309
