index,node,prompt,class_name,is_leaf,classidx
59,n0059,"a photo of a paper towel.",paper_towel,1,58
60,n0060,"a photo of a pen.",pen,1,59
61,n0061,"a photo of a pill bottle.",pill_bottle,1,60
62,n0062,"a photo of a pillow.",pillow,1,61
63,n0063,"a photo of a pitcher.",pitcher,1,62
64,n0064,"a photo of a plastic bag.",plastic_bag,1,63
65,n0065,"a photo of a plate.",plate,1,64
66,n0066,"a photo of a plunger.",plunger,1,65
67,n0067,"a photo of a pop can.",pop_can,1,66
68,n0068,"a photo of a portable heater.",portable_heater,1,67
69,n0069,"a photo of a printer.",printer,1,68
70,n0070,"a photo of a remote control.",remote_control,1,69
71,n0071,"a photo of a ruler.",ruler,1,70
72,n0072,"a photo of a running shoe.",running_shoe,1,71
73,n0073,"a photo of a safety pin.",safety_pin,1,72
74,n0074,"a photo of a salt shaker.",salt_shaker,1,73
75,n0075,"a photo of a sandal.",sandal,1,74
76,n0076,"a photo of a screw.",screw,1,75
77,n0077,"a photo of a shovel.",shovel,1,76
78,n0078,"a photo of a skirt.",skirt,1,77
79,n0079,"a photo of a sleeping bag.",sleeping_bag,1,78
80,n0080,"a photo of a soap dispenser.",soap_dispenser,1,79
81,n0081,"a photo of a sock.",sock,1,80
82,n0082,"a photo of a soup bowl.",soup_bowl,1,81
83,n0083,"a photo of a spatula.",spatula,1,82
84,n0084,"a photo of a speaker.",speaker,1,83
85,n0085,"a photo of a still camera.",still_camera,1,84
86,n0086,"a photo of a strainer.",strainer,1,85
87,n0087,"a photo of a stuffed animal.",stuffed_animal,1,86
88,n0088,"a photo of a suit jacket.",suit_jacket,1,87
89,n0089,"a photo of a sunglasses.",sunglasses,1,88
90,n0090,"a photo of a sweater.",sweater,1,89
91,n0091,"a photo of a swimming trunks.",swimming_trunks,1,90
92,n0092,"a photo of a t-shirt.",t-shirt,1,91
93,n0093,"a photo of a teapot.",teapot,1,92
94,n0094,"a photo of a tennis racket.",tennis_racket,1,93
95,n0095,"a photo of a tie.",tie,1,94
96,n0096,"a photo of a toaster.",toaster,1,95
97,n0097,"a photo of a toilet paper roll.",toilet_paper_roll,1,96
98,n0098,"a photo of a trash bin.",trash_bin,1,97
99,n0099,"a photo of a tray.",tray,1,98
100,n0100,"a photo of a tv.",tv,1,99
101,n0101,"a photo of a umbrella.",umbrella,1,100
102,n0102,"a photo of a vacuum cleaner.",vacuum_cleaner,1,101
103,n0103,"a photo of a vase.",vase,1,102
104,n0104,"a photo of a wallet.",wallet,1,103
105,n0105,"a photo of a watch.",watch,1,104
106,n0106,"a photo of a water bottle.",water_bottle,1,105
107,n0107,"a photo of a weight (exercise).",weight_exercise,1,106
108,n0108,"a photo of a weight scale.",weight_scale,1,107
109,n0109,"a photo of a wheel.",wheel,1,108
110,n0110,"a photo of a whistle.",whistle,1,109
111,n0111,"a photo of a wine bottle.",wine_bottle,1,110
112,n0112,"a photo of a winter glove.",winter_glove,1,111
113,n0113,"a photo of a wok.",wok,1,112
114,n0114,"a photo of a food or fruit.",fruit,0,99999
115,n0115,"a photo of a clothes.",clothes,0,99999
116,n0116,"a photo of a electrical or electronic appliance.",electronic_appliance,0,99999
117,n0117,"a photo of a object.",object,0,99999
118,n0118,"a photo of a kitchen appliance.",kitchen_appliance,0,99999
119,n0119,"a photo of a furniture.",furniture,0,99999
